Key|Summary|Created Date|Resolution Date|Status|Type|Lead Time|Cycle Time|Resolution Type|Project
PHO-8|LithiumPhonesRating called on every page|2018-02-13|Closed|Defect|1176|0|Complete
GGPLT-128|Paypal Integration|2016-09-07|Closed|Story|651|0|Complete
GGBDM-1377|4G Reporting Data in DWH|2015-02-11|Closed|Story|77|0|Complete
GGMA-6154|Handset purchase: gremlins|2014-11-28|Closed|Defect|0|0|Fixed
GGMA-6155|Enabling recurring wrong payment day message|2014-11-28|Closed|Defect|0|0|Fixed
GGBDM-1384|Summary procedure looks for 'MMS' route type where the actual values are either MMSM or MMSD|2014-12-04|Closed|Defect|2|0|Complete
GGBDM-1385|Process feed from Portal in DWH for Portal Comments table (goldenp)|2015-02-05|Closed|Story|65|0|Complete
GGMA-6592|Test E - Removal of Auto Top Up Page In Activation Process (Functionality Still Remains)|2015-03-02|Closed|Epic|90|0|Complete
GGBDM-1388|Lower Level Detail Needed for Credit Card Reconciliation Between FJS, ReD and Portal |2014-12-18|Closed|Defect|16|0|Complete
GGMA-6156|Add user_id into the Data Layer|2015-02-20|Closed|Story|80|0|Complete
GGBDM-1390|Tableau Server Setup|2015-05-21|Closed|Story|169|0|Complete
PHO-68|Keep Phone Detail pages|2018-01-18|Closed|Story|1142|0|Complete
GGBDM-1394|Production defects|2014-12-16|Closed|Defect|13|0|Complete
GGMA-6159|QA to test Usage Dashboard following the update from DWH|2015-02-12|Closed|Story|71|0|Complete
GGMRS-177|Test Usage Dashboard|2015-04-17|Closed|Story|135|0|Complete
GGMA-6176|Recurring expiry date is incorrect|2014-12-18|Closed|Defect|15|0|Complete
GGBDM-1412|Neolane..DWH_Usage_Summary - Handset_4G not always correct||Open|Defect|1288|0|
GGPLT-32|Implement a Content Delivery Network (CDN)|2015-11-11|Closed|Epic|338|0|Complete
GGMA-6274|Replace FE nodes with new nodes (PCI)|2015-07-31|Closed|Story|235|0|Complete
GGMA-7149|Removing recurrence last day of month if CC is expiring|2015-08-27|Closed|Defect|262|0|Done
GGMRS-52|Date & Time from Right Now|2015-03-06|Closed|Defect|87|0|Complete
GGMA-6212|Transfer the 4G reporting|2015-01-27|Closed|Story|49|0|Complete
GGMA-6213|Recurring pop-up doesnt allow user input|2014-12-18|Closed|Defect|9|0|Complete
GGBDM-1674|Remove card details from DWH and Neolane|2015-04-21|Closed|Epic|133|0|Complete
GGMA-6217|Activation email with balance is incorrect|2015-07-09|Closed|Defect|211|0|Fixed
GGMRS-336|Enhance portal-to-neolane OBSO10 SOAP Call|2015-07-22|Closed|Story|224|0|Complete
GGMA-6219|SSO integration with labs.giffgaff.com and experts.giffgaff.com|2015-01-27|Closed|Story|47|0|Complete
GGBDM-1424|Excessive alerting|2015-04-02|Closed|Defect|109|0|Complete
GGMA-6225|Credit Scores are only passed with Failures|2015-02-05|Closed|Defect|51|0|Complete
GGMA-6228|Use memcache for phones not APC|2015-01-27|Closed|Story|42|0|Complete
PHO-158|Phone Range information in Neolane|2018-01-18|Closed|Story|1129|0|Complete
GGMA-6229|Return/Replace button still showing after handset is returned|2015-01-27|Closed|Defect|42|0|Complete
GGMA-6232|Test E - Removal of Auto Top Up Page In Activation Process (Functionality Still Remains)|2015-02-13|Closed|Story|58|0|Complete
GGMRS-39|New 'Ask an Agent' form for handsets|2015-04-07|Closed|Story|111|0|Complete
GGMRS-455|Improve information on SIM Swap page|2015-06-17|Closed|Story|181|0|Complete
GGMA-6237|Handset stock|2015-01-16|Closed|Story|25|0|Complete
GGBDM-1435|ABS_STATS failure|2015-01-28|Closed|Defect|30|0|Complete
GGBDM-1438|Investigate general performance improvements|2015-03-11|Closed|Story|72|0|Complete
GGMA-6244|Config file needs to be updated|2015-01-16|Closed|Story|17|0|Complete
GGMA-6245|MNP Password logic in BE code|2015-05-22|Closed|Story|143|0|Complete
GGMA-6246|End date for promo goodybags are incorrect|2015-01-16|Closed|Defect|14|0|Complete
GGMA-6247|Incorrect information in My Recruits page|2015-01-16|Closed|Defect|11|0|Complete
GGMA-6293|Ratesetter - additional tick box for agreement|2015-02-24|Closed|Story|50|0|Complete
GGMA-6248|Right Now: Members not able to see issues raised by agents on behalf of members|2015-01-19|Closed|Defect|13|0|Complete
GGMA-6249|RightNow: Message from agents on incident contains server warning|2015-01-19|Closed|Defect|13|0|Complete
GGBDM-1440|Incorrect Portal Usage Statement Data - Calls and Costs are Being Rounded Up|2015-02-03|Closed|Defect|28|0|Complete
GGMA-6250|Update the API interface to Include the goodybag price for Mobile / Apps|2015-03-05|Closed|Story|58|0|Complete
GGBDM-1441|Wrong warnings for disconnections|2015-01-13|Closed|Defect|7|0|Complete
GGMA-6262|Auto recur option along with the Purchase goodybag doesn't set the Auto recur.|2015-07-31|Closed|Defect|206|0|Complete
GGMA-6294|Test BlackBerry APN settings|2015-01-27|Closed|Story|21|0|Complete
GGMA-6568|Launching Triple SIM cards|2015-05-14|Closed|Epic|127|0|Complete
GGBDM-1444|4G Promo Should No Longer Be Mentioned in Recommended Plan Emails|2015-01-07|Closed|Story|0|0|Complete
GGMA-6576|Removal of BlackBerry Plans from website|2015-04-14|Closed|Epic|97|0|Complete
GGBDM-1445|Changes to Number of Columns Stored in DWH for Interconnect Feed - Mon, 2nd Mar release|2015-03-13|Closed|Story|64|0|Complete
GGBDM-1446|Issue with date calculation in proc_finance_roamingbymonth|2015-01-13|Closed|Defect|5|0|Complete
GGBDM-1447|Neolane Proc_Usage_Summary is failing in production|2015-01-13|Closed|Defect|5|0|Complete
GGMA-6278|RightNow: Members should not see Agent nick name|2015-01-19|Closed|Defect|10|0|Complete
GGMA-6281|Copy avatars|2015-07-08|Closed|Story|177|0|Complete
GGBDM-1448|Incorrect feed updating Heavy User Tables|2015-03-18|Closed|Defect|65|0|Complete
GGMA-6282|Spike - Sitemap.xml generator|2015-02-12|Closed|Story|30|0|Complete
GGBDM-1449|Block Tethering Files from Getting Uploaded to Heavyuser tables|2015-03-18|Closed|Story|64|0|Complete
GGMA-6283|rightnow: New member email address going to Alt email address in right now|2015-01-19|Closed|Defect|6|0|Complete
GGBDM-1452|Active Base Import Issues|2015-01-29|Closed|Defect|15|0|Complete
GGBDM-1453|Aggregation/Summarisation of Interconnect Files|2015-02-16|Closed|Story|33|0|Complete
GGBDM-1454|Remove historic card details from DWH and Neolane|2015-04-21|Closed|Story|97|0|Complete
GGBDM-1455|Daily Usage Summary not Matching Each Individual Usage Summary Table|2015-02-03|Closed|Defect|20|0|Complete
GGBDM-1603|Free Accessories Redemption Promotion|2015-06-03|Closed|Epic|140|0|Complete
GGMA-6287|PHP Notice|2015-02-10|Closed|Story|27|0|Complete
GGMA-6288|PHP Notice|2015-01-26|Closed|Story|12|0|Complete
GGMA-6289|MsgActionService refactor|2015-02-26|Closed|Story|42|0|Complete
GGBDM-1462|Add selected members to DWH_Usage_Sample|2015-01-28|Closed|Story|13|0|Complete
GGMA-6643|Free BB|2015-03-04|Closed|Epic|47|0|Complete
GGMA-6635|Free Blackberry - Removal|2015-04-14|Closed|Epic|88|0|Complete
GGMA-6321|Free Blackberry - Turn on - off BB for Members|2015-03-12|Closed|Story|55|0|Complete
GGPLT-271|Quartet transaction id is required|2015-05-13|Closed|Story|117|0|Complete
GGMA-6323|Free Blackberry - Remove BB Tab from all flows|2015-03-18|Closed|Story|61|0|Complete
GGMA-6329|Successfully removing a card displays as an error message|2015-01-20|Closed|Defect|1|0|Complete
GGBDM-1469|Retest Dynamic Voucher Changes - tbc release.|2015-02-17|Closed|Story|28|0|Complete
GGBDM-1470|Identify Members Who Have Active Blackberry Services|2015-03-31|Closed|Story|70|0|Complete
GGBDM-1472|Negative values appear in the portal extract feed for goodybag data columns|2015-11-25|Closed|Defect|308|0|Done
GGMRS-103|Delegation of Authority Risk Reduction|2015-10-29|Closed|Epic|280|0|Complete
GGBDM-1495|INTERCONNECT File Failure - DialedDigits Column|2015-04-27|Closed|Defect|95|0|Complete
GGMA-6347|Video Optimsation|2015-02-12|Closed|Story|20|0|Complete
GGMA-6349|RightNow: Cannot create blackberry service incident|2015-02-06|Closed|Defect|14|0|Complete
PHO-42|Mobile number not parsed correctly during handset purchase||Open|Defect|1239|0|
GGBDM-1731|Hot Pipe management File Failure|2018-01-24|Closed|Defect|1094|0|Complete
GGMA-6353|Spike - Move styleguide content images to CDN|2015-02-13|Closed|Story|18|0|Complete
GGMA-6354|Adding Campaign ID to the OBS005 order and OBS009 messsages|2015-02-24|Closed|Story|28|0|Complete
GGMA-6355|Fix MGM order issue|2015-02-27|Closed|Defect|31|0|Complete
GGMA-6358|Use MySQL for dev instead of sqlite|2015-02-17|Closed|Story|21|0|Complete
PHO-4|Alignment issue in the "Processing your request" screen|2016-11-29|Closed|Defect|672|0|Complete
GGBDM-1499|Create Automated Tests for DROPPED_PACKETS|2015-06-15|Closed|Story|138|0|Complete
GGBDM-1500|Create Automated tests for GPRS_ROAMING|2015-03-09|Closed|Story|40|0|Complete
GGBDM-1501|Create Automated tests for HEAVYUSER_SUBSCRIBER|2015-02-09|Closed|Story|12|0|Complete
GGBDM-1502|Create Automated Tests for HEAVYUSER_TRAFFIC|2015-02-09|Closed|Story|12|0|Complete
GGBDM-1503|Create Automated Tests for MO_PREPAID_SMS|2015-02-27|Closed|Story|30|0|Complete
GGBDM-1504|Create Automated Tests for MO_PREPAID_VOICE|2015-03-09|Closed|Story|40|0|Complete
GGBDM-1505|Create Automated Tests for MT_PREPAID_SMS|2015-02-27|Closed|Story|30|0|Complete
GGBDM-1506|Create Automated Tests for PREPAID_GPRS|2015-03-09|Closed|Story|40|0|Complete
GGBDM-1507|Create Automated Tests for RedPAN|2015-11-12|Closed|Story|288|0|Complete
GGBDM-1508|Create Automated Tests for RT_CUSTOM_FIELDS, RT_OBJECT_CUSTOM_FIELD_VALUES and RT_TICKETS|2015-03-09|Closed|Story|40|0|Complete
GGMA-6634|Portal - Data Retention|2015-03-03|Closed|Epic|34|0|Complete
GGMA-6361|FE - Impact API access for GrassRoots|2015-02-03|Closed|Story|6|0|Complete
GGBDM-1509|DWH Logic for Super Recruiter Statuses|2015-02-25|Closed|Story|28|0|Complete
GGMA-6380|BE Right Now UpgradeSupport|2015-02-24|Closed|Story|26|0|Complete
GGMA-6381|API access for GrassRoots - private to protected|2015-12-30|Closed|Story|335|0|Complete
GGPLT-1324|Integration testing with GrassRoots|2016-09-21|Closed|Story|601|0|Complete
GGMA-6393|CSBulkTopup script doesn't validate files in archive folder on ftp server|2015-01-30|Closed|Defect|1|0|Complete
GGMRS-93|DoA - Risk reduction|2015-04-02|Closed|Epic|62|0|Complete
GGMA-6396|View/search audit trail|2015-04-02|Closed|Story|62|0|Fixed
GGMA-6397|MS - Portal Control actions - for DoA - Risk reduction|2015-02-24|Closed|Story|25|0|Complete
GGMRS-48|Ask for confirmation when changing MSISDN|2015-03-16|Closed|Story|45|0|Complete
GGBDM-1512|Lithium Metrics Data into DWH automatically|2015-06-17|Closed|Story|138|0|Complete
GGMA-6404|BE - Free Blackberry workflow changes|2015-03-18|Closed|Story|44|0|Complete
GGMRS-51|Monthly limits for credit/goodwill credit|2015-04-01|Closed|Story|58|0|Complete
GGBDM-1519|TOTAL_SPEND_MINS & TOTAL_SPEND_TEXT columns in portal extract feed have negative values|2015-12-14|Closed|Defect|315|0|Complete
GGBDM-1569|Have the option to display up to 6 different upfront payment options for any one handset|2016-06-22|Closed|Epic|506|0|Complete
GGBDM-1520|Suspected SMS Abuse CDR Check|2015-02-04|Closed|Story|1|0|Complete
GGMRS-549|Timeouts for Rightnow calls - FE/BE|2015-12-03|Closed|Defect|303|0|Complete
GGMA-6411|Refactor handset range page|2015-02-24|Closed|Story|21|0|Complete
GGMA-6414|MSPortal split from Portal|2015-02-18|Closed|Story|15|0|Complete
GGBDM-1522|Document Data Feeds Beginning A-C|2015-03-09|Closed|Story|34|0|Complete
GGBDM-1523|Document Data Feeds Beginning G-O|2015-03-09|Closed|Story|34|0|Complete
GGBDM-1524|Document Data Feeds Beginning P to R|2015-05-01|Closed|Story|87|0|Complete
GGBDM-1525|Document Data Feeds Beginning S to Z|2015-05-15|Closed|Story|101|0|Complete
GGMA-6425|Investigation - Consignment received before IMEI and SSN|2015-05-15|Closed|Defect|101|0|Complete
GGMA-6661|Gamification phase1|2015-03-25|Closed|Story|50|0|Complete
GGBDM-1535|Investigate Active Base Discrepancies|2015-02-26|Closed|Story|21|0|Complete
GGBDM-1536|DWH Pass Blackberry Setting Information to Neolane|2015-03-31|Closed|Story|54|0|Complete
GGBDM-1537|Active Base - MSISDNs in user_id column|2018-01-24|Closed|Defect|1084|0|Fixed (Externally)
GGMA-6428|API issue for Auto top-up|2015-02-12|Closed|Defect|6|0|Complete
GGMRS-70|Ask an Agent - error on 'can't send receive txt' form|2015-03-06|Closed|Defect|28|0|Complete
GGMA-6430|API issue for purchase|2015-02-12|Closed|Defect|6|0|Complete
GGMA-6431|Update fileTransfer.live.conf|2015-02-12|Closed|Story|6|0|Complete
GGBDM-1542|Member usage report generation issue|2015-02-10|Closed|Defect|1|0|Complete
PHO-6|Logs not rotating for handsetOrderBatch logs|2016-03-08|Closed|Defect|393|0|Complete
GGMA-6581|£18 offer ending - prices return to £20|2015-04-02|Closed|Epic|52|0|Complete
GGBDM-1543|Add Current Date/Time to Hourly SMS Abuse Email|2015-02-16|Closed|Story|6|0|Complete
GGMRS-67|OBS052 Removal|2015-03-17|Closed|Defect|35|0|Complete
GGBDM-1544|New SR status impact on portal user and portal sim orders|2015-02-25|Closed|Story|15|0|Complete
GGMA-6438|Recur on with no queued or recurring |2016-07-11|Closed|Defect|517|0|Complete
GGBDM-1568|Add custom4 column from goldenk.orders table in portal into feed|2015-03-31|Closed|Epic|49|0|Complete
GGMRS-2492|Early repurchase - recurring day is wrong - BE|2016-08-10|Closed|Defect|547|0|Complete
GGMA-6461|£5 credit not being applied to MGM/Friend Sim activations|2015-05-27|Closed|Defect|104|0|Complete
GGMA-6463|BE- Automate the SR opt in process for MS-Portal|2015-02-26|Closed|Story|14|0|Complete
GGMA-6464|BE- Automate the SR opt in process for Portal|2015-02-26|Closed|Story|14|0|Complete
GGMA-6483|Apply  £5 fix|2015-02-20|Closed|Defect|8|0|Complete
GGMA-6484|Automatic Update of Sim Limits for Super Recruiter|2015-02-27|Closed|Story|15|0|Complete
GGMRS-69|Peer2Peer Broken Links - RateSetter terms and Manage my Repayments|2015-02-25|Closed|Defect|8|0|Complete
GGMRS-55|Add PUK2|2015-03-06|Closed|Story|17|0|Complete
GGMRS-68|Unlockapedia - No "Mobile Networks" listed (staging only)|2015-02-25|Closed|Defect|8|0|Complete
GGBDM-1550|Add custom4 column from goldenk.orders table in portal into feed|2015-03-11|Closed|Story|21|0|Complete
GGMA-7081|Wrong message displayed for date field on "Transfer your Number"|2015-10-08|Closed|Defect|232|0|Complete
GGBDM-1552|Update to Fair Repurchase for People Identified as Tethering|2015-02-24|Closed|Story|6|0|Complete
GGMA-6506|Early repurchase issue - recurring not removed|2015-05-19|Closed|Defect|89|0|Complete
GGMA-6508|PHP Warning Errors|2015-02-23|Closed|Defect|4|0|Complete
GGMA-6509|PHP Fatal Errors (Miscellaneous)|2015-02-20|Closed|Defect|1|0|Complete
GGBDM-1553|Super Recruiter One Off Feed for Portal|2015-02-25|Closed|Story|6|0|Complete
GGMA-6511|Unable to topup when member's country is null|2015-02-23|Closed|Defect|4|0|Complete
GGBDM-1554|Investigate Credit Scores Display in DWH|2015-02-19|Closed|Story|0|0|Complete
GGBDM-1555|Fair Repurchase for Members Using High Amounts of Data Over Defined Period|2015-03-24|Closed|Story|33|0|Complete
GGBDM-1556|Daily Alert of Processed Files in DWH Changes|2015-03-11|Closed|Story|20|0|Complete
GGMA-6512|DoA: incorrect balance is added/deducted for goodwill /refund|2015-02-20|Closed|Defect|1|0|Complete
GGMA-6513|DoA: incorrect balance is added with goodwill and refund credit|2015-02-20|Closed|Defect|1|0|Complete
GGMA-6515|�18 offer ending - prices return to �20|2015-03-13|Closed|Story|21|0|Complete
GGMA-6516|Add custom4 column from goldenk.orders table in portal into feed|2015-03-06|Closed|Story|14|0|Complete
GGMA-6520|Orders not showing for members with altruistic topups|2015-02-24|Closed|Defect|4|0|Complete
GGMA-6521|Issue with order_item feed to DWH|2015-02-24|Closed|Defect|4|0|Complete
GGBDM-1557|Issue with order_item feed update to Summary - Portal SIM Order table in DWH|2015-02-24|Closed|Defect|4|0|Complete
GGMA-6529|Migration �18 offer ending - prices return to �20|2015-03-31|Closed|Story|36|0|Complete
GGMA-6530|Migration of all BB goodybags for recurring members|2015-03-31|Closed|Story|36|0|Complete
GGMA-6531|Order details not updated for recurring GBs after KK changes|2015-03-05|Closed|Defect|10|0|Complete
GGMA-6535|SIM Provisioning issue of older SIM orders after KK Release|2015-02-24|Closed|Defect|1|0|Complete
GGMA-6538|Missing data in order feed to DWH|2015-02-24|Closed|Defect|1|0|Complete
GGPLT-235|Update the giffgaff templates to reflect the new Brand|2015-05-05|Closed|Story|71|0|Complete
GGBDM-1564|Add datetime to Core..CD_Portal_Customer.LastUpdated|2015-06-18|Closed|Epic|114|0|Complete
GGMA-6550|Feed to BIN the BB_STATUS_REASON & BB_STATUS information|2015-03-13|Closed|Story|17|0|Complete
GGBDM-1566|Process Returns File from Real Digital|2015-05-27|Closed|Story|92|0|Complete
GGMA-6551|axis2 files not deleting when contacting RightNow|2015-02-24|Closed|Defect|0|0|Complete
GGMA-6552|Maestro card functionality incorrect in Portal & API|2018-04-10|Closed|Defect|1141|0|Complete
GGMA-6553|iOS unable to log in|2015-02-24|Closed|Defect|0|0|Complete
GGMRS-71|Correct search phone suggestions in unlockapedia|2015-03-06|Closed|Defect|9|0|Complete
GGMA-6595|Add Handset SKUs to existing portal to DWH feed|2015-02-27|Closed|Story|2|0|Complete
GGBDM-1586|Members Being Recommended Plan They Cannot Buy|2015-03-04|Closed|Defect|6|0|Complete
GGBDM-1587|BI_Aggregate_PREPAID_GPRS job failure|2015-03-04|Closed|Defect|6|0|Complete
GGMA-6663|Remove BlackBerry changes messaging|2015-03-09|Closed|Story|11|0|Complete
GGMA-6664|Remove �18-�20 GB messaging|2015-03-09|Closed|Story|11|0|Complete
GGBDM-1589|Report on Retail Loans Activity for Optimisation Insights - Existing Loan Feeds|2015-04-22|Closed|Story|55|0|Complete
GGMRS-84|Change current goodybag allowance|2015-03-10|Closed|Story|12|0|Complete
GGMRS-85|Cancel loans restrictions|2015-03-10|Closed|Story|12|0|Complete
GGMRS-86|Change Rate Plan restriction|2015-03-10|Closed|Story|12|0|Complete
GGMRS-87|View service information|2015-03-24|Closed|Story|26|0|Complete
GGMA-6602|Analysy for BB roaming ID reset|2015-03-24|Closed|Story|25|0|Complete
GGMA-6629|Spike Integrate Paypal|2015-06-12|Closed|Story|102|0|Complete
GGMA-6630|Non-Member / Member Oders a New SIM cards - Activation reflects|2015-04-21|Closed|Story|50|0|Complete
GGMA-6631|Non Geographic numbers|2015-06-23|Closed|Story|113|0|Complete
GGPLT-423|PHP Errors 1|2015-06-16|Closed|Defect|106|0|Complete
GGMRS-91|Allow members to change their MSISDN from My giffgaff|2015-04-08|Closed|Story|37|0|Complete
PHO-71|More flexible way to order phones from MS Portal|2016-12-08|Closed|Story|647|0|Complete
GGMRS-104|Realtime notification for creation of incidents in Right Now - OBS026a|2015-04-17|Closed|Story|46|0|Complete
GGPLT-1167|Record data retention preference on PAC code request|2016-07-01|Closed|Story|487|0|Complete
GGPLT-70|Open up new Sandvine profiles|2015-05-05|Closed|Story|64|0|Complete
GGMRS-113|Allow members to log in with their MSISDN - FE/BE|2016-05-17|Closed|Story|442|0|Complete
GGMRS-114|Receive password reset by SMS|2015-04-08|Closed|Story|37|0|Complete
GGMRS-116|Extend the time member can track their repair/return - FE/BE|2015-09-23|Closed|Story|205|0|Complete
GGBDM-1604|Labelling in Portal User and Portal SIM Order|2015-03-18|Closed|Story|15|0|Complete
GGBDM-1606|Data Retention Rules in DWH for Portal Relating to Ported Out Members|2016-07-14|Closed|Story|499|0|Complete
GGBDM-1607|Rules for Handling of Personal Data in DWH for Deactivated MSISDNs|2016-07-14|Closed|Story|499|0|Complete
GGMRS-118|Change service status/Add service|2015-03-24|Closed|Story|20|0|Complete
GGPLT-68|Spike javascript source maps|2015-04-09|Closed|Story|36|0|Complete
GGMA-6658|java script errors on handset page on IE8|2015-05-22|Closed|Story|79|0|Complete
GGMRS-128|Closing repairs when no action from member|2015-10-27|Closed|Epic|236|0|Fixed (Externally)
GGBDM-1615|New �20 goodybag|2015-03-31|Closed|Story|26|0|Complete
GGMRS-136|MGM prominence 1: Redesign the spread giffgaff area on my account|2015-04-20|Closed|Story|46|0|Complete
GGMRS-135|MGM prominence 2: Relabel the CTA's on the homepage|2015-04-16|Closed|Story|42|0|Complete
GGMRS-137|MGM prominence 3: Redesign the spread giffgaff page|2015-04-20|Closed|Story|46|0|Complete
GGMRS-130|Phone Hub - Step 2|2016-01-08|Closed|Epic|308|0|Complete
GGMA-10350|Make the SSN available to Neolane|2016-12-06|Closed|Story|641|0|Complete
GGPLT-71|Upgrade PHP in MSPortal Frontend|2015-08-27|Closed|Story|174|0|Complete
GGMRS-138|MGM Prominence|2015-04-21|Closed|Epic|46|0|Complete
GGBDM-1620|Active Base - some data stored in wrong columns|2015-03-18|Closed|Defect|9|0|Complete
GGBDM-1643|Transfer model score to Ratesetter for Handsets|2015-04-22|Closed|Epic|44|0|Complete
GGPLT-72|Data Archival|2015-04-29|Closed|Story|51|0|Complete
GGMA-6735|Add Additional Tracking Parameter for Orders As ggcampaign|2015-06-16|Closed|Story|99|0|Complete
GGBDM-1633|Address Excessive Index Fragmentation|2015-04-01|Closed|Story|22|0|Complete
GGBDM-1634|Report on Retail Loan Applications for Optimisation Insights - New Feed|2015-04-22|Closed|Story|43|0|Complete
GGMA-6670|Buy handset - not redirected out of pay monthly flow|2015-03-31|Closed|Defect|21|0|Complete
GGBDM-1638|Automate Fair Repurchase Process For Members Identified as Tethering|2015-05-12|Closed|Story|63|0|Complete
GGMRS-145|Member name update issue|2015-04-17|Closed|Defect|38|0|Complete
PHO-7|Compare option is not available for coming soon handsets||Open|Defect|1196|0|
GGMRS-148|Send port-out reason to DWH|2015-05-18|Closed|Story|69|0|Complete
GGMRS-149|Remove option to ask a question about transferring from giffgaff|2016-01-26|Closed|Story|322|0|Complete
GGPLT-73|jBPM Cleanup|2018-03-23|Closed|Story|1109|0|Complete
GGMA-6673|Recurring GB - Radio buttons not pre-selected in mobile mode|2015-10-08|Closed|Defect|211|0|Complete
GGBDM-1640|Store Port-out Reason in DWH|2015-05-27|Closed|Story|77|0|Complete
GGMA-6674|Member Affiliate Link - Should throw error when logged in|2016-03-08|Closed|Defect|363|0|Complete
GGMRS-152|MS Portal: Payback tab displays an error|2015-03-11|Closed|Defect|0|0|Complete
GGMA-6675|Member Orders a phone a Triple SIM is supplied|2015-04-21|Closed|Story|41|0|Complete
GGMA-6676|Update SIM Landing Page|2015-04-21|Closed|Story|41|0|Complete
GGBDM-1641|File Feeds Not Being Deleted if there is an Error|2015-06-11|Closed|Defect|92|0|Complete
GGMA-6678|Update SIM Landing Page|2015-06-23|Closed|Story|104|0|Complete
GGBDM-1645|Accessories Voucher Codes are loaded into the Database|2015-04-21|Closed|Story|41|0|Complete
GGMA-6682|Add accessories Voucher to Home Page|2015-05-05|Closed|Story|55|0|Complete
GGMA-6683|Add accessories Voucher to Phone Detail Page|2015-05-01|Closed|Story|51|0|Complete
GGMA-6684|Add accessories Voucher to Phone Plan Page|2015-05-05|Closed|Story|55|0|Complete
GGBDM-1644|DEM - Add Peak Data Usage to summary GPRS table|2015-03-18|Closed|Story|7|0|Complete
GGBDM-1646|DWH Sends Member Information and Voucher codes to Neolane|2015-04-21|Closed|Story|41|0|Complete
GGMA-7086|Remove SIM Order Landing Pages on giffgaff.com|2016-10-27|Closed|Story|596|0|Complete
GGBDM-1647|DWH Receives Information on Which Vouchers Have Been Redeemed|2015-04-21|Closed|Story|40|0|Complete
GGBDM-1648|Storing Member Acquiring Costs from AWIN in the DWH|2015-10-13|Closed|Story|215|0|Complete
GGBDM-1649|Conversions - Member Acquiring Costs from ARM in the DWH|2016-03-02|Closed|Story|356|0|Complete
GGMA-6685|Message update on Usage profile...|2015-04-02|Closed|Story|21|0|Complete
GGBDM-1657|Delete Credit Card Details in DWH When Deleted from the Portal|2015-04-15|Closed|Story|34|0|Complete
GGMA-6715|Portal Informs DWH When Member Deletes Their Credit/Debit Card|2015-04-09|Closed|Story|28|0|Complete
GGMA-7099|Update How We Track Affiliate Orders On giffgaff.com|2015-10-16|Closed|Story|217|0|Complete
GGBDM-1658|Historical information for custom4 column updated in DWH.|2015-03-26|Closed|Story|13|0|Complete
GGPLT-94|Member's last login date/time|2015-04-30|Closed|Story|48|0|Complete
GGMRS-181|adult content option went missing in MS portal|2015-05-22|Closed|Defect|70|0|Complete
GGPLT-97|Implement Data Retention Policy||Dev & Test|Epic|1193|0|
GGPLT-99|Delete expired credit cards (R4)|2016-03-07|Closed|Story|360|0|Complete
GGPLT-103|Delete BPM flows older than 13 months (R9)|2018-02-23|Closed|Story|1078|0|Complete
GGPLT-104|Delete member data/handset orders 6 months after port-out (R10)|2016-09-19|Closed|Story|556|0|Complete
GGMA-6725|Update APP for BB removal|2015-03-31|Closed|Story|15|0|Complete
GGMA-6726|Update Confirmation Note to include Voucher information|2015-05-05|Closed|Story|50|0|Complete
GGMA-6733|Re trying ENTELG payments|2015-04-09|Closed|Story|24|0|Complete
GGBDM-1659|GPRS aggregation taking 3.5 hours to run|2015-03-17|Closed|Defect|1|0|Complete
GGBDM-1667|Removal of xp_cmdshell from Existing Import/Export Processes|2015-05-05|Closed|Story|49|0|Complete
GGMA-6732|Implement New Form Style Guide|2015-04-24|Closed|Epic|38|0|Complete
GGPLT-108|Delete data after MSISDN deactivation (R12)|2016-09-19|Closed|Story|552|0|Complete
GGPLT-109|Delete data after port-out confirmation (R13)|2016-09-15|Closed|Story|548|0|Complete
GGPLT-110|Drop unused tables|2017-07-28|Closed|Story|864|0|Complete
GGPLT-111|CS bulktop - unable to upload the files |2015-05-13|Closed|Defect|57|0|Complete
GGMA-6736|Credit Scores not captured for loans with Refer response|2015-04-09|Closed|Story|23|0|Complete
GGMA-6741|Implement BB Roaming ID restriction|2015-04-09|Closed|Story|23|0|Complete
GGPLT-1317|Data Retention - Portal Rules|2016-05-06|Closed|Epic|416|0|Complete
GGMRS-196|Separate handset and non-handset orders on MS Portal|2015-06-01|Closed|Story|76|0|Complete
GGMRS-197|Add ability to view archived non-handset orders|2016-02-18|Closed|Story|338|0|Complete
GGMRS-198|members unable to view the right now messages |2015-04-02|Closed|Defect|15|0|Complete
GGBDM-1669|Report on Retail Loans Activity for Optimisation Insights - New Transactions Feed for Retail Loans|2015-06-02|Closed|Story|76|0|Complete
GGBDM-1670|Report on Retail Loans Activity for Optimisation Insights - Settlement Feed|2015-04-22|Closed|Story|35|0|Complete
GGMA-6745|Cannot recur goodybag|2015-09-10|Closed|Defect|175|0|Complete
GGBDM-1672|DWH Sends Model Score to Portal|2015-04-22|Closed|Story|34|0|Complete
GGMA-6751|Portal sends Model Score to Ratesetter for Handset Loans|2015-04-21|Closed|Story|33|0|Complete
GGMRS-335|Calculate SIM Limits automatically for all members|2016-03-17|Closed|Story|363|0|Complete
GGMRS-204|Additional testing on new Services|2015-04-08|Closed|Story|19|0|Complete
GGMRS-206|Add attributes to all OBS messages|2015-06-17|Closed|Story|89|0|Complete
GGMRS-210|Add opt-in to functional emails|2015-05-20|Closed|Story|61|0|Complete
GGMRS-213|Update Ask an Agent form for BlackBerry|2015-04-15|Closed|Story|26|0|Complete
